,ZipCode,Forecast_Month,Forecast_Rent,Volatility
152,22182,3,2712.0323862770824,0.011000543974867565
153,22182,6,2744.759338493843,0.011000543974867565
154,22182,9,2777.4862907106044,0.011000543974867565
155,22182,12,2810.2132429273656,0.011000543974867565
156,22191,3,2189.743295618071,0.008221677271214915
157,22191,6,2212.2418474576725,0.008221677271214915
158,22191,9,2234.7403992972736,0.008221677271214915
159,22191,12,2257.238951136875,0.008221677271214915
160,22192,3,2219.290459434819,0.005729354312885535
161,22192,6,2251.5047792424684,0.005729354312885535
162,22192,9,2283.7190990501176,0.005729354312885535
163,22192,12,2315.9334188577673,0.005729354312885535
164,22193,3,2278.5431717533093,0.008948545235782517
165,22193,6,2316.6684801220695,0.008948545235782517
166,22193,9,2354.7937884908292,0.008948545235782517
167,22193,12,2392.9190968595894,0.008948545235782517
168,22201,3,2765.9028602635576,0.0065095747011901075
169,22201,6,2810.2758097829865,0.0065095747011901075
170,22201,9,2854.6487593024153,0.0065095747011901075
171,22201,12,2899.021708821844,0.0065095747011901075
172,22202,3,2675.3130708540043,0.011813444490747333
173,22202,6,2699.1913793362705,0.011813444490747333
174,22202,9,2723.069687818537,0.011813444490747333
175,22202,12,2746.9479963008034,0.011813444490747333
176,22203,3,2960.3018079806275,0.007428109556187715
177,22203,6,2996.8721161977305,0.007428109556187715
178,22203,9,3033.442424414834,0.007428109556187715
179,22203,12,3070.0127326319375,0.007428109556187715
180,22204,3,2236.961113051095,0.005955177296710375
181,22204,6,2254.068849738532,0.005955177296710375
182,22204,9,2271.1765864259696,0.005955177296710375
183,22204,12,2288.2843231134075,0.005955177296710375
184,22206,3,2339.7890820354273,0.00626177094079491
185,22206,6,2367.4430021285402,0.00626177094079491
186,22206,9,2395.096922221653,0.00626177094079491
187,22206,12,2422.750842314766,0.00626177094079491
188,22207,3,3198.045313114705,0.008532084931350515
189,22207,6,3232.3644341143536,0.008532084931350515
190,22207,9,3266.6835551140025,0.008532084931350515
191,22207,12,3301.0026761136514,0.008532084931350515
192,22209,3,2918.8741060899633,0.008133769686797753
193,22209,6,2935.5201284126692,0.008133769686797753
194,22209,9,2952.166150735375,0.008133769686797753
195,22209,12,2968.812173058081,0.008133769686797753
196,22301,3,2839.9604908711644,0.0076994858459316666
197,22301,6,2884.58481989477,0.0076994858459316666
198,22301,9,2929.209148918376,0.0076994858459316666
199,22301,12,2973.833477941981,0.0076994858459316666
200,22302,3,2379.118905688529,0.006015671373624782
201,22302,6,2408.946517699497,0.006015671373624782
202,22302,9,2438.774129710464,0.006015671373624782
203,22302,12,2468.6017417214316,0.006015671373624782
204,22303,3,2141.6839679513632,0.007322288093383103
205,22303,6,2142.5026476579956,0.007322288093383103
206,22303,9,2143.3213273646275,0.007322288093383103
207,22303,12,2144.14000707126,0.007322288093383103
208,22304,3,1997.4029272276189,0.005734858257259151
209,22304,6,2032.655102095298,0.005734858257259151
210,22304,9,2067.907276962977,0.005734858257259151
211,22304,12,2103.159451830656,0.005734858257259151
212,22305,3,2296.641515351144,0.006460565106651461
213,22305,6,2324.780996157815,0.006460565106651461
214,22305,9,2352.9204769644857,0.006460565106651461
215,22305,12,2381.0599577711564,0.006460565106651461
216,22306,3,2036.5361363901407,0.00672135355362736
217,22306,6,2056.7811895366217,0.00672135355362736
218,22306,9,2077.0262426831027,0.00672135355362736
219,22306,12,2097.2712958295833,0.00672135355362736
220,22309,3,2545.9672582111725,0.004253765712263811
221,22309,6,2557.5013603163584,0.004253765712263811
222,22309,9,2569.035462421544,0.004253765712263811
223,22309,12,2580.569564526729,0.004253765712263811
224,22310,3,2617.4939825824217,0.009527044282096326
225,22310,6,2639.671229731478,0.009527044282096326
226,22310,9,2661.8484768805342,0.009527044282096326
227,22310,12,2684.0257240295905,0.009527044282096326
228,22311,3,1945.375386144074,0.005418822664567115
229,22311,6,1989.1008765931654,0.005418822664567115
230,22311,9,2032.826367042257,0.005418822664567115
231,22311,12,2076.5518574913485,0.005418822664567115
232,22312,3,2175.3958056098336,0.0061292802069258445
233,22312,6,2188.7337675417234,0.0061292802069258445
234,22312,9,2202.0717294736137,0.0061292802069258445
235,22312,12,2215.4096914055035,0.0061292802069258445
236,22314,3,2651.5260660972535,0.006142679449278135
237,22314,6,2681.7938023108827,0.006142679449278135
238,22314,9,2712.061538524512,0.006142679449278135
239,22314,12,2742.3292747381415,0.006142679449278135
240,22315,3,2921.1387859442575,0.008635000843602128
241,22315,6,2945.780475708815,0.008635000843602128
242,22315,9,2970.4221654733733,0.008635000843602128
243,22315,12,2995.0638552379314,0.008635000843602128
244,22401,3,1913.288884919521,0.009451572473306311
245,22401,6,1937.5256598816839,0.009451572473306311
246,22401,9,1961.7624348438467,0.009451572473306311
247,22401,12,1985.9992098060097,0.009451572473306311
248,22407,3,1993.191503481767,0.00858713304638766
249,22407,6,2023.0262778726897,0.00858713304638766
250,22407,9,2052.861052263612,0.00858713304638766
251,22407,12,2082.6958266545344,0.00858713304638766
252,22408,3,1968.0470944640183,0.00693530635175622
253,22408,6,1982.8511296219115,0.00693530635175622
254,22408,9,1997.6551647798046,0.00693530635175622
255,22408,12,2012.4591999376976,0.00693530635175622
256,22553,3,1758.2406521965547,0.009460402590803673
257,22553,6,1760.7007829535441,0.009460402590803673
258,22553,9,1763.1609137105338,0.009460402590803673
259,22553,12,1765.6210444675235,0.009460402590803673
260,22554,3,2460.904798985911,0.00698507879985996
261,22554,6,2493.4506459023405,0.00698507879985996
262,22554,9,2525.9964928187705,0.00698507879985996
263,22554,12,2558.5423397352,0.00698507879985996
264,22556,3,2314.076350172094,0.005216412517733983
265,22556,6,2313.3801848057465,0.005216412517733983
266,22556,9,2312.684019439399,0.005216412517733983
267,22556,12,2311.9878540730515,0.005216412517733983
268,22601,3,1676.475860103471,0.0048763550643514154
269,22601,6,1702.3858213260355,0.0048763550643514154
270,22601,9,1728.2957825485998,0.0048763550643514154
271,22601,12,1754.2057437711644,0.0048763550643514154
272,22801,3,1727.9473670979294,0.01086709398950178
273,22801,6,1753.4117847787245,0.01086709398950178
274,22801,9,1778.8762024595198,0.01086709398950178
275,22801,12,1804.340620140315,0.01086709398950178
276,22802,3,1715.1542163726606,0.0031971128885187475
277,22802,6,1748.9150677293044,0.0031971128885187475
278,22802,9,1782.675919085948,0.0031971128885187475
279,22802,12,1816.4367704425918,0.0031971128885187475
280,22901,3,1888.9914467824788,0.0066787257084889905
281,22901,6,1916.4268319681912,0.0066787257084889905
282,22901,9,1943.8622171539034,0.0066787257084889905
283,22901,12,1971.2976023396157,0.0066787257084889905
284,22902,3,1853.9124282302564,0.008106401624433844
285,22902,6,1873.5706110238057,0.008106401624433844
286,22902,9,1893.228793817355,0.008106401624433844
287,22902,12,1912.8869766109042,0.008106401624433844
288,22903,3,1970.2564600735275,0.00779801113166396
289,22903,6,1991.3641892060066,0.00779801113166396
290,22903,9,2012.4719183384855,0.00779801113166396
291,22903,12,2033.5796474709646,0.00779801113166396
292,22911,3,2279.986199182839,0.0026875073951447863
293,22911,6,2308.2726790362926,0.0026875073951447863
294,22911,9,2336.559158889746,0.0026875073951447863
295,22911,12,2364.8456387431993,0.0026875073951447863
296,22980,3,1430.5523638243772,0.0028619934670378075
297,22980,6,1444.7451872365882,0.0028619934670378075
298,22980,9,1458.9380106487993,0.0028619934670378075
299,22980,12,1473.1308340610103,0.0028619934670378075
300,23059,3,1901.8283514283473,0.0051946742791325945
301,23059,6,1910.1272234371686,0.0051946742791325945
302,23059,9,1918.42609544599,0.0051946742791325945
303,23059,12,1926.7249674548116,0.0051946742791325945
304,23060,3,1898.9992772814076,0.00847560382935537
305,23060,6,1909.4858902817525,0.00847560382935537
306,23060,9,1919.9725032820977,0.00847560382935537
307,23060,12,1930.4591162824427,0.00847560382935537
308,23112,3,1985.671034928282,0.0068095093901327204
309,23112,6,2010.1638600118151,0.0068095093901327204
310,23112,9,2034.656685095348,0.0068095093901327204
311,23112,12,2059.149510178881,0.0068095093901327204
312,23113,3,1873.0444897892116,0.0005978088620031042
313,23113,6,1873.029154377464,0.0005978088620031042
314,23113,9,1873.0138189657164,0.0005978088620031042
315,23113,12,1872.9984835539688,0.0005978088620031042
316,23114,3,1979.9809200012726,0.0019832827490757175
317,23114,6,2007.1928205630131,0.0019832827490757175
318,23114,9,2034.4047211247537,0.0019832827490757175
319,23114,12,2061.616621686494,0.0019832827490757175
320,23185,3,1887.996005895604,0.006322467774945508
321,23185,6,1910.7160127928803,0.006322467774945508
322,23185,9,1933.4360196901566,0.006322467774945508
323,23185,12,1956.156026587433,0.006322467774945508
324,23188,3,2031.8499675625126,0.007419723563268769
325,23188,6,2059.117324710117,0.007419723563268769
326,23188,9,2086.3846818577217,0.007419723563268769
327,23188,12,2113.652039005326,0.007419723563268769
328,23219,3,1515.6679591771613,0.005999151459817268
329,23219,6,1526.9626605102465,0.005999151459817268
330,23219,9,1538.2573618433319,0.005999151459817268
331,23219,12,1549.5520631764173,0.005999151459817268
332,23220,3,1620.1816155343702,0.007212575242452497
333,23220,6,1637.460516913715,0.007212575242452497
334,23220,9,1654.73941829306,0.007212575242452497
335,23220,12,1672.0183196724051,0.007212575242452497
336,23221,3,1874.6583464273635,0.007323614328886839
337,23221,6,1908.3440936359675,0.007323614328886839
338,23221,9,1942.0298408445715,0.007323614328886839
339,23221,12,1975.7155880531752,0.007323614328886839
340,23222,3,1528.4342733312078,0.005198703339667598
341,23222,6,1552.5826645931008,0.005198703339667598
342,23222,9,1576.7310558549939,0.005198703339667598
343,23222,12,1600.8794471168867,0.005198703339667598
344,23223,3,1424.9512771783434,0.009751877601185068
345,23223,6,1440.884742926428,0.009751877601185068
346,23223,9,1456.818208674513,0.009751877601185068
347,23223,12,1472.751674422598,0.009751877601185068
348,23224,3,1484.080319328385,0.007754117352582397
349,23224,6,1500.0467443055081,0.007754117352582397
350,23224,9,1516.0131692826312,0.007754117352582397
351,23224,12,1531.9795942597543,0.007754117352582397
352,23225,3,1452.0881522052157,0.008033569071798004
353,23225,6,1464.25841273613,0.008033569071798004
354,23225,9,1476.4286732670441,0.008033569071798004
355,23225,12,1488.5989337979586,0.008033569071798004
356,23226,3,2052.9080143695364,0.008579197721178761
357,23226,6,2086.3657952627277,0.008579197721178761
358,23226,9,2119.8235761559185,0.008579197721178761
359,23226,12,2153.2813570491094,0.008579197721178761
360,23227,3,1535.4504314465748,0.005343616692848122
361,23227,6,1552.2483677892264,0.005343616692848122
362,23227,9,1569.046304131878,0.005343616692848122
363,23227,12,1585.8442404745297,0.005343616692848122
364,23228,3,1639.7104711583097,0.008003130964269238
365,23228,6,1652.0910296174486,0.008003130964269238
366,23228,9,1664.4715880765873,0.008003130964269238
367,23228,12,1676.852146535726,0.008003130964269238
368,23229,3,1782.2891004226215,0.0037810963424844083
369,23229,6,1815.3978374045562,0.0037810963424844083
370,23229,9,1848.506574386491,0.0037810963424844083
371,23229,12,1881.6153113684256,0.0037810963424844083
372,23230,3,1855.0995681113068,0.007116245272428174
373,23230,6,1879.651000321932,0.007116245272428174
374,23230,9,1904.2024325325572,0.007116245272428174
375,23230,12,1928.7538647431825,0.007116245272428174
376,23231,3,1609.1918980467437,0.0065541157960445975
377,23231,6,1626.8932233834514,0.0065541157960445975
378,23231,9,1644.5945487201589,0.0065541157960445975
379,23231,12,1662.2958740568663,0.0065541157960445975
380,23233,3,2019.6108138037243,0.00609554497910035
381,23233,6,2058.05528615001,0.00609554497910035
382,23233,9,2096.4997584962957,0.00609554497910035
383,23233,12,2134.944230842582,0.00609554497910035
384,23234,3,1628.1673568905135,0.009053309499655134
385,23234,6,1670.6926919411806,0.009053309499655134
386,23234,9,1713.2180269918479,0.009053309499655134
387,23234,12,1755.7433620425152,0.009053309499655134
388,23235,3,1900.2355586343656,0.00812843448064411
389,23235,6,1938.8447300773405,0.00812843448064411
390,23235,9,1977.4539015203156,0.00812843448064411
391,23235,12,2016.0630729632906,0.00812843448064411
392,23238,3,1816.9749368161333,0.006064510295355607
393,23238,6,1858.2816606514698,0.006064510295355607
394,23238,9,1899.5883844868065,0.006064510295355607
395,23238,12,1940.895108322143,0.006064510295355607
396,23294,3,1605.1551821657467,0.007498794234117395
397,23294,6,1639.1231227973517,0.007498794234117395
398,23294,9,1673.0910634289569,0.007498794234117395
399,23294,12,1707.0590040605618,0.007498794234117395
400,23320,3,2014.0133476071726,0.005900135713260058
401,23320,6,2042.1894644452987,0.005900135713260058
402,23320,9,2070.3655812834245,0.005900135713260058
403,23320,12,2098.541698121551,0.005900135713260058
404,23321,3,2069.222386777107,0.0043300689560726606
405,23321,6,2113.701313218434,0.0043300689560726606
406,23321,9,2158.18023965976,0.0043300689560726606
407,23321,12,2202.6591661010866,0.0043300689560726606
408,23322,3,2445.9528317722065,0.005683398045042371
409,23322,6,2462.639054797968,0.005683398045042371
410,23322,9,2479.32527782373,0.005683398045042371
411,23322,12,2496.011500849492,0.005683398045042371
412,23323,3,2097.022568274487,0.003724635083155267
413,23323,6,2120.6702265854224,0.003724635083155267
414,23323,9,2144.317884896358,0.003724635083155267
415,23323,12,2167.965543207293,0.003724635083155267
416,23324,3,1658.8481232633435,0.0
417,23324,6,1658.8481232633435,0.0
418,23324,9,1658.8481232633435,0.0
419,23324,12,1658.8481232633435,0.0
420,23434,3,1619.6074075027973,0.0051540834142238395
421,23434,6,1661.0440487122337,0.0051540834142238395
422,23434,9,1702.4806899216703,0.0051540834142238395
423,23434,12,1743.9173311311067,0.0051540834142238395
424,23435,3,1985.9885850363062,0.004397120040550075
425,23435,6,2012.9129262691413,0.004397120040550075
426,23435,9,2039.8372675019762,0.004397120040550075
427,23435,12,2066.761608734811,0.004397120040550075
428,23451,3,1968.4301861726565,0.006842261165378534
429,23451,6,1993.8681071424571,0.006842261165378534
430,23451,9,2019.306028112258,0.006842261165378534
431,23451,12,2044.7439490820589,0.006842261165378534
432,23452,3,1724.140867130516,0.008211532827960262
433,23452,6,1735.4194379340536,0.008211532827960262
434,23452,9,1746.6980087375914,0.008211532827960262
435,23452,12,1757.9765795411292,0.008211532827960262
436,23453,3,1943.9545471876208,0.005137260343875965
437,23453,6,1959.5086361620545,0.005137260343875965
438,23453,9,1975.062725136488,0.005137260343875965
439,23453,12,1990.616814110922,0.005137260343875965
440,23454,3,2038.0541352269242,0.00772997210910513
441,23454,6,2066.255363567048,0.00772997210910513
442,23454,9,2094.456591907171,0.00772997210910513
443,23454,12,2122.6578202472947,0.00772997210910513
444,23455,3,2348.636867121134,0.005894184532623118
445,23455,6,2381.5807264273967,0.005894184532623118
446,23455,9,2414.5245857336595,0.005894184532623118
447,23455,12,2447.4684450399222,0.005894184532623118
448,23456,3,2555.98154801493,0.0038947148194075575
449,23456,6,2575.639823339818,0.0038947148194075575
450,23456,9,2595.2980986647062,0.0038947148194075575
451,23456,12,2614.9563739895943,0.0038947148194075575
452,23462,3,1876.3419299669124,0.005530202008411817
453,23462,6,1904.541392501381,0.005530202008411817
454,23462,9,1932.74085503585,0.005530202008411817
455,23462,12,1960.9403175703187,0.005530202008411817
456,23464,3,1963.8906064302398,0.005760620764260201
457,23464,6,1997.403503657162,0.005760620764260201
458,23464,9,2030.9164008840844,0.005760620764260201
459,23464,12,2064.4292981110066,0.005760620764260201
460,23502,3,1516.37120156314,0.0045268749374924025
461,23502,6,1516.4633994994679,0.0045268749374924025
462,23502,9,1516.5555974357958,0.0045268749374924025
463,23502,12,1516.6477953721237,0.0045268749374924025
464,23503,3,1600.0544828183351,0.008659799565755483
465,23503,6,1619.287503508348,0.008659799565755483
466,23503,9,1638.5205241983608,0.008659799565755483
467,23503,12,1657.7535448883737,0.008659799565755483
468,23504,3,1561.3610934533735,0.0045232474523843585
469,23504,6,1584.9979952034482,0.0045232474523843585
470,23504,9,1608.6348969535227,0.0045232474523843585
471,23504,12,1632.2717987035974,0.0045232474523843585
472,23505,3,1382.7396143726826,0.007366543269016685
473,23505,6,1404.407849606061,0.007366543269016685
474,23505,9,1426.0760848394393,0.007366543269016685
475,23505,12,1447.7443200728178,0.007366543269016685
476,23507,3,1566.6172483959474,0.006566981490121515
477,23507,6,1576.8616273046086,0.006566981490121515
478,23507,9,1587.10600621327,0.006566981490121515
479,23507,12,1597.3503851219311,0.006566981490121515
480,23508,3,1617.1490174429457,0.00830285660181483
481,23508,6,1635.1041491503925,0.00830285660181483
482,23508,9,1653.059280857839,0.00830285660181483
483,23508,12,1671.0144125652855,0.00830285660181483
484,23510,3,1686.3169724408635,0.004795592367051565
485,23510,6,1693.970756914626,0.004795592367051565
486,23510,9,1701.6245413883883,0.004795592367051565
487,23510,12,1709.2783258621507,0.004795592367051565
488,23513,3,1510.4450979740695,0.009440235922453398
489,23513,6,1531.0151470102794,0.009440235922453398
490,23513,9,1551.5851960464893,0.009440235922453398
491,23513,12,1572.1552450826991,0.009440235922453398
492,23517,3,1540.412736597499,0.004893849072695103
493,23517,6,1554.7279890441384,0.004893849072695103
494,23517,9,1569.043241490778,0.004893849072695103
495,23517,12,1583.3584939374175,0.004893849072695103
496,23518,3,1823.4983322922885,0.010086440911162354
497,23518,6,1852.0598616782936,0.010086440911162354
498,23518,9,1880.6213910642985,0.010086440911162354
499,23518,12,1909.1829204503035,0.010086440911162354
500,23601,3,1316.9551892869908,0.002864510541386105
501,23601,6,1285.989148277633,0.002864510541386105
502,23601,9,1255.023107268275,0.002864510541386105
503,23601,12,1224.057066258917,0.002864510541386105
504,23602,3,1529.6618796656865,0.0076770323980705985
505,23602,6,1546.737701593573,0.0076770323980705985
506,23602,9,1563.81352352146,0.0076770323980705985
507,23602,12,1580.8893454493466,0.0076770323980705985
508,23606,3,1684.7644466680508,0.004082247846482309
509,23606,6,1720.3580267782459,0.004082247846482309
510,23606,9,1755.9516068884411,0.004082247846482309
511,23606,12,1791.5451869986364,0.004082247846482309
512,23607,3,1413.237944368796,0.006814378246913693
513,23607,6,1433.7086715804862,0.006814378246913693
514,23607,9,1454.1793987921765,0.006814378246913693
515,23607,12,1474.6501260038667,0.006814378246913693
516,23608,3,1578.678302190414,0.007952969204078309
517,23608,6,1600.0811896377056,0.007952969204078309
518,23608,9,1621.4840770849974,0.007952969204078309
519,23608,12,1642.886964532289,0.007952969204078309
520,23663,3,1621.3182230333616,0.006151788967083472
521,23663,6,1648.9460427103274,0.006151788967083472
522,23663,9,1676.5738623872935,0.006151788967083472
523,23663,12,1704.2016820642593,0.006151788967083472
524,23666,3,1570.923533712752,0.007552176341975027
525,23666,6,1570.4743928070382,0.007552176341975027
526,23666,9,1570.0252519013243,0.007552176341975027
527,23666,12,1569.5761109956104,0.007552176341975027
528,23669,3,1708.3651373005553,0.006708563785646297
529,23669,6,1735.0445949273253,0.006708563785646297
530,23669,9,1761.7240525540951,0.006708563785646297
531,23669,12,1788.4035101808652,0.006708563785646297
532,23693,3,2057.107048519728,0.0061815990185809366
533,23693,6,2068.049065871527,0.0061815990185809366
534,23693,9,2078.9910832233268,0.0061815990185809366
535,23693,12,2089.933100575126,0.0061815990185809366
536,23704,3,1495.213588606438,0.0068144826608418614
537,23704,6,1515.391173061772,0.0068144826608418614
538,23704,9,1535.5687575171057,0.0068144826608418614
539,23704,12,1555.7463419724397,0.0068144826608418614
540,23803,3,1118.3650908425934,0.00911092134971791
541,23803,6,1135.518873425086,0.00911092134971791
542,23803,9,1152.6726560075783,0.00911092134971791
543,23803,12,1169.826438590071,0.00911092134971791
544,23831,3,1791.842968643632,0.00551968399288982
545,23831,6,1815.0977384219975,0.00551968399288982
546,23831,9,1838.352508200363,0.00551968399288982
547,23831,12,1861.6072779787285,0.00551968399288982
548,23832,3,1831.116679503406,0.006746524450078348
549,23832,6,1842.4290968326109,0.006746524450078348
550,23832,9,1853.7415141618158,0.006746524450078348
551,23832,12,1865.0539314910204,0.006746524450078348
552,23834,3,1729.3360059989761,0.0032260246121849382
553,23834,6,1729.4123014305123,0.0032260246121849382
554,23834,9,1729.4885968620488,0.0032260246121849382
555,23834,12,1729.564892293585,0.0032260246121849382
556,23860,3,1214.207962878211,0.004831798508585053
557,23860,6,1222.2372919950053,0.004831798508585053
558,23860,9,1230.2666211117996,0.004831798508585053
559,23860,12,1238.295950228594,0.004831798508585053
560,24012,3,1281.45829005488,0.006076034221386499
561,24012,6,1292.8732381822683,0.006076034221386499
562,24012,9,1304.2881863096566,0.006076034221386499
